Ids,Employer,Name,Salary,From,To,Experience,Schedule,Keys,Description
121390050,ДенЛеДа,Рython разработчик биржевых алгоритмов,True,60000.0,120000.0,Нет опыта,Удаленная работа,"['Python', 'ООП', 'Алгоритмы', 'Биржевые торги']","О нас Мы стартап, разрабатывающий торговые алгоритмы. На данный момент разрабатываем платформу для их автоматизации. Кого ищем Python разработчика, который возьмет на себя обязанности по разработке. Требуется понимание принципов ООП, знания алгоритмов и желание прокачаться до лида отдела. Знание биржевых алгоритмов/опыт работы на биржах (форекс или криптобиржи) будет плюсом. Условия Полностью удаленно; 8ч 5 дней в неделю; График не фиксирован - можно выбрать удобное время; Есть возможность официального оформления в аккредитованную IT-компанию; Заработная плата 60-120 т.р."
120410179,Podscribe,Senior Backend Engineer / Старший бэкэнд разработчик,True,6000.0,12000.0,Более 6 лет,Удаленная работа,"['Python', 'Английский язык', 'TypeScript', 'AWS', 'Big Data', 'Node.js', 'PostgreSQL', 'Clickhouse', 'Apache Kafka', 'Golang', 'ECS']","Join Our Lean, Fast-Growing, Engineering-Driven Company. We at Podscribe measure advertisers’ campaign performance everywhere from podcasts and videos to social media platforms. We’re involved in delivering all popular podcasts in the US, working closely with all major advertisers. As a bootstrapped and profitable company, we’ve grown threefold in the past year, and we’re just getting started! We’re looking for a self-motivated engineer eager to take significant ownership of parts of our systems and help us reach new heights. Our focus is all about data and we have a lot of it. Imagine developing scalable solutions that process terabytes of data in real-time. What We Offer: • Competitive salary and benefits• Challenging projects involving large-scale data processing and real-time analytics• Opportunities to work on cutting-edge technologies and implement innovative solutions• Significant ownership and impact on new product development What we look for:• 7+ years of backend or data engineering experience• Proficiency with Python, Node.js, TypeScript, and PostgreSQL• Extensive experience with AWS: Lambda, RDS, ECS, etc.• Expertise in building and maintaining high-availability systems• Experience with ClickHouse, Kafka, Golang If you thrive on challenges and innovation, and you’re ready to make a significant impact, we want to hear from you. Join us and be a part of a company that’s shaping the future of the industry. Присоединяйтесь к нашей динамичной, настроенной на результат команде В Podscribe мы измеряем эффективность рекламных кампаний на всех платформах — от подкастов и видео до социальных сетей. Мы участвуем в доставке всех популярных подкастов в США и тесно сотрудничаем с крупнейшими рекламодателями. Мы — прибыльная компания, развивающаяся без внешних инвестиций, и за последний год утроили масштабы бизнеса. И это только начало! Мы ищем инициативного инженера, готового взять на себя ответственность за ключевые участки системы и помочь нам достичь новых высот. В центре нашего внимания — данные, и их у нас очень много. Представьте себе разработку масштабируемых решений, обрабатывающих терабайты информации в режиме реального времени. Что мы предлагаем: Конкурентная зарплата Сложные и интересные проекты с обработкой больших данных и real-time аналитикой Возможность работать с передовыми технологиями и внедрять инновационные решения Существенное влияние на разработку новых продуктов и реальная ответственность Кого мы ищем: 7+ лет опыта в backend- или data-инженерии Отличное знание Python, Node.js, TypeScript и PostgreSQL Большой опыт работы с AWS (Lambda, RDS, ECS и др.) Глубокое понимание построения отказоустойчивых систем Опыт с ClickHouse, Kafka, Golang будет большим плюсом Если вы любите решать сложные задачи, стремитесь к инновациям и хотите реально влиять на продукт — мы ждем вас. Присоединяйтесь к Podscribe и станьте частью команды, которая меняет индустрию!"
120642310,ATF digital,Backend-разработчик,True,150000.0,150000.0,От 3 до 6 лет,Полный день,"['Python', 'PostgreSQL']","Что предстоит делать Разрабатывать и поддерживать высоконагруженные HTTP-/gRPC-микросервисы на Python (FastAPI/AIOHTTP). Проектировать и оптимизировать структуру БД в PostgreSQL, писать сложные SQL-запросы, настраивать индексы. Обеспечивать асинхронную обработку задач (asyncio, multiprocessing, Celery/RabbitMQ). Писать unit- и интеграционные тесты (Pytest, Mock), поддерживать покрытие на высоком уровне. Контейнеризировать сервисы и настраивать CI/CD-конвейеры (GitHub Actions). Настраивать мониторинг и алертинг в Prometheus/Grafana, логирование через ELK (ElasticSearch, Logstash, Filebeat, Kibana). Участвовать в проектировании отказоустойчивой и масштабируемой микросервисной архитектуры. Требования к кандидату Опыт коммерческой разработки на Python не менее 3 лет. Глубокие знания FastAPI и асинхронного программирования (asyncio, multiprocessing и/или Celery). Уверенные навыки работы с PostgreSQL: проектирование схем, оптимизация сложных SQL-запросов, индексация. Практика написания unit- и интеграционных тестов (Pytest, Mock). Опыт контейнеризации приложений и работы с Docker (Docker Compose), понимание принципов CI/CD. Знание принципов построения микросервисов: взаимодействие через RabbitMQ, Redis, HTTP/gRPC. Ответственность, внимательность к деталям, умение самоорганизоваться и работать в команде. Будет плюсом Опыт оптимизации производительности API (кэширование, балансировка нагрузки). Знание Pydantic, Typing, опыт работы с Alembic (миграции БД). Опыт настройки мониторинга и метрик в Prometheus/Grafana. Знакомство с ELK-стеком (ElasticSearch, Logstash, Filebeat, Kibana). Умение разрабатывать отказоустойчивые и масштабируемые сервисы. Опыт работы по Scrum/Kanban, участие в agile-методологиях."
120739246,НТехЛаб,"Middle Python-разработчик в команду региональных проектов, г. Москва",False,,,От 3 до 6 лет,Удаленная работа,[],"О компании NtechLab — мировой лидер в области видеоаналитики. Наши алгоритмы обеспечивают распознавание лиц, силуэтов, объектов, автомобилей и действий, помогая создавать масштабные проекты для бизнеса и государственных заказчиков. Мы обрабатываем данные с сотен тысяч камер по всему миру и выполняем поиск по базам более миллиарда лиц за миллисекунды. Мы гордимся признанием наших технологий лучшими в мире по результатам международных тестов. Сейчас мы ищем коллегу – Middle Python-разработчика Что предстоит делать? Участие в разработке новых, а также поддержке и развитии существующих крупных высоконагруженных проектов. Проведение code review и активное участие в обсуждениях задач с коллегами. Улучшение кодовой базы и CI/CD скриптов, написание тестов для повышения качества кода. Кого мы ищем? Отличное знание Python 3.6+. Знание Linux на уровне продвинутого пользователя, опыт работы с bash и makefile. Опыт работы с Docker, Kubernetes, Helm. Опыт работы с базами данных MongoDB, PostgreSQL, Kafka. Опыт работы с асинхронным кодом и библиотеками asyncio, tornado или gevent. Умение работать с git, написание CI/CD скриптов. Желание самостоятельно искать информацию и читать документацию (в том числе на английском языке). Будет плюсом: Практический опыт работы с Go. Участие в open source проектах и наличие собственных pet-проектов. Что предлагаем? Работа с проектами мирового уровня и высокими нагрузками. Возможности для обучения и карьерного роста. ДМС со стоматологией после испытательного срока. Возможность удаленной работы и гибкий график. Комфортный офис в центре Москвы. Культура People First – ценим людей, а не процессы. Корпоративная культура: Печеньки, фрукты, киноклуб, сообщества, экскурсии и другие активности. Хочешь стать частью команды, которая меняет рынок технологий? Ждем твое резюме!"
120751040,Okkam,Junior Python Developer / Младший backend разработчик,False,,,От 1 года до 3 лет,Полный день,"['Python', 'pandas', 'Docker']","Задачи: Работа с различными по сложности структурами данных и их источниками Поддержка существующей кодовой базы – отладка, ускорение работы Разработка новых программных решений для бизнеса Нам по пути, если у тебя: Коммерческий опыт разработки ~ 1 год Хорошее знание Python, его инфраструктуры и встроенных библиотек Знание как минимум одного популярного веб-фреймворка Знание как минимум одного популярного фреймворка для обработки данных (numpy\pandas\polars) Знакомство с одним или несколькими методами оптимизации кода – Векторизация, распараллеливание, async Хорошее знание реляционных СУБД Опыт написания автотестов Docker Linux, GIT От нас: Обучение, тренинги и прозрачный карьерный рост, корпоративный коуч Классный офис класса А в башне Империя Москвы-сити Возможность гибридного/удаленного формата работы Комфортная неформальная атмосфера, клубы по интересам, мероприятия Оформление по ТК, ДМС после испытательного срока, страхование от несчастных случаев, онкочекапы и мат.помощь Бесплатные консультации от психологов, налоговых консультантов и др. Корпоративная программа скидок платформы Best Benefits Волонтерские программы, платформа для идей и их реализации, благотворительность"
120386729,Хайстекс,Backend-разработчик (Python),False,,,От 1 года до 3 лет,Удаленная работа,"['Python', 'RabbitMQ', 'MySQL', 'MongoDB', 'FastAPI', 'Git', 'REST API', 'Асинхронное программирование', 'Docker', 'Kubernetes']","Наша команда ищет Backend-разработчика (Middle). Вы будете отвечать за разработку, поддержку и улучшение backend-сервисов, API и интеграций, преимущественно используя Python. Ваша задача – обеспечивать высокую производительность, надежность и масштабируемость backend-систем. Обязанности: ​​​​​​- Разработка и поддержка backend-сервисов и API на Python. - Оптимизация производительности, масштабируемости и надежности приложений. - Активное участие в ревью кода, архитектурных обсуждениях и планировании стратегии backend-разработки. - Написание чистого, поддерживаемого, и масштабируемого кода. - Отладка, устранение и решение проблем в кодовой базе. - Интеграция backend-сервисов с frontend-приложениями и сторонними системами. Требования: - Уверенные знания Python. - Опыт работы с message brokers (RabbitMQ). - Опыт работы с веб-фреймворками (Tornado, Django, FastAPI, Sanic). - Знание реляционных (MySQL) и нереляционных (MongoDB, Redis) баз данных и уверенное владение SQL. - Опыт написания тестов. - Владение Git для контроля версий, ветвления и совместной работы. - Понимание принципов REST API, принципами их проектирования и интеграции. Будет плюсом: - Понимание принципов работы асинхронного программирования на Python (asyncio, aiohttp и др.). - Опыт интеграции публичных и приватных облаков (AWS, Azure, GCP, OpenStack). - Опыт работы с контейнеризацией и технологиями CI/CD (Docker, Kubernetes, Jenkins). Условия: - Конкурентоспособную заработную плату в зависимости от опыта и навыков. - Ежегодный пересмотр зарплаты по результатам работы. - Гибкие условия работы: гибридный формат (офис/удаленно) или полностью удалённая работа, гибкий график начала и окончания рабочего дня. - Возможности карьерного роста в дружной и инновационной команде."
121389058,Beorg,Разработчик CV,False,,,От 1 года до 3 лет,Полный день,"['Git', 'Python', 'OpenCV', 'Компьютерное зрение', 'PyTorch', 'TensorFlow', 'Машинное обучение', 'Нейронные сети', 'Docker']","Компания «Биорг» — российский разработчик интеллектуальных систем на базе нейронных сетей и машинного обучения для распознавания сложных объектов, данных, включая рукописный текст на различных языках, идентификации личности (KYC), формирования датасетов. Фундаментальная разработка компании, SaaS-платформа Beorg Smart Vision, сочетает преимущества искусственного интеллекта и краудсорсингового сервиса для верификации данных и автоматизации корпоративных бизнес процессов. Наши заказчики: крупнейшие российские и международные компании, представляющие банковский сектор, топливно-энергетический, телекоммуникационный, ритейл и другие: Спортмастер, Х5 Retail Group, ЛЕНТА, ТЕLЕ2, БКС, РБК, Северсталь, ЦБ РФ, Росатом, Газпром-нефть, Роснефть и т.д. Наша цель: занять лидирующую позицию на рынке распознавания в России и СНГ. Почему стоит присоединиться? Реальный impact: твои модели будут использоваться в продуктах, которыми пользуются десятки тысяч людей. Интересные наукоемкие задачи. Обучение и развитие: даже если чего-то не знаешь — научим! Команда профессионалов с многолетним опытом в предметной области. Гибкий график: нас интересует результат, а не процесс. Чем предстоит заниматься: Проводить исследования по ключевым направлениям: OCR, classification, semantic segmentation, object detection и др. Проводить разведочный анализ данных. Обучать нейросетевые модели. Проводить интеграцию обученных моделей в продакшн. Оптимизировать модели для запуска на CPU. Обязательные требования: Понимание современных архитектур нейросетей для задач компьютерного зрения. Уверенное владение Python . Знание одного из фреймворков: PyTorch или TensorFlow (мы используем PyTorch) . Базовое знание английского и хорошая математическая подготовка — чтобы читать статьи и понимать, что там написано. Высшее техническое или математическое образование. Приветствуется выпускники Физтеха , Физфака МГУ , Мехмата МГУ. Будет плюсом: Опыт работы с OpenCV . Знание классических алгоритмов и структур данных. Опыт распознавания документов. Навыки работы с Git , Docker , Kubernetes . Опыт оптимизации нейросетевых моделей. Опыт участия в соревнованиях по машинному обучению (kaggle или аналоги). Мы предлагаем: Заработная плата: окладная часть обсуждается по итогам собеседования + КПЭ. Оформление по ТК, официальная заработная плата. Профессиональное развитие, обучение за счёт компании. Интересные и перспективные проекты, ориентированные на крупных корпоративных и государственных заказчиков. Компания современных технологий, резидент фонда Сколково. Всегда чай/кофе, фрукты в офисе, корпоративные мероприятия. Мы удобно расположены - ст. м. &quot;Технопарк&quot;. Работа в аккредитованной IT-компании."
120397576,DIS Group,Разработчик Python,False,,,От 3 до 6 лет,Полный день,"['SQL', 'Разработка технических заданий', 'BPMN', 'UML', 'Системный анализ', 'Работа с базами данных']","Ищем в Отдел разработки и тестирования Разработчика Python Проекты Финтех, промышленность и добыча, металлургия, телеком, ретейл. Используем на проектах Python, Java, Oracle, Postgres, Hadoop, MS SQL, Kafka. Продукты FormIT, Dataflot, Informatica PowerCenter, Юниверс DG. Команда Руководитель проекта, Разработчики, Аналитики, Архитектор, Тестировщик. Чем предстоит заниматься Разработка продуктов по реализации сбора метаданных (сканеров к системам источникам: СУБД, BI, ETL/ELT, Брокеры сообщений, Моделеры, приложения и т.д.). Изучение смежных систем (источники для сканеров). Поддержка кодовой базы в актуальном состоянии. Участие в Code Review. Исправление багов. Тестирование первичное. Мы ожидаем Программирование на Python от 3 лет. Gitlab SQL (минимум Postgre/Oracle/MSQL) Pandas Базовое понимает архитектурного стиля REST API. Навык – умение разбираться в чужом коде. Опыт работы с Linux. Будет плюсом JAVA Знание теории базы данных, C++ Мы предлагаем Работа в компании, аккредитованной в российском реестре ИТ-компаний. Работа в доброжелательной команде, которая готова делиться опытом. Оформление в соответствии с ТК РФ. Формат работы: удаленный. Предоставляем необходимую технику для работы. Компенсируем мобильную связь. Предоставляем полис ДМС (со стоматологией). Предоставляем скидку на занятия спортом в сети фитнес-клубов x-fit в твоем городе. Летом собираемся на общий корпоратив в Москве. Ежегодно проводим Demo day: собираются наши команды и представляют свои проекты, формат онлайн и оффлайн. Есть возможности реализовать различные карьерные треки в компании. Проводим внешнее и внутреннее обучение."
121432533,AERODISK,Программист C/С++,False,,,От 1 года до 3 лет,Полный день,"['C', 'C/C++', 'Linux', 'Python', 'Bash', 'ASM', 'Unix', 'СХД', 'Английский язык', 'Серверное программирование']","АЭРОДИСК — российский разработчик систем хранения данных и систем виртуализации. Ведущими продуктами и решениями компании являются системы хранения данных АЭРОДИСК ENGINE AQ, АЭРОДИСК ВОСТОК и гиперконвергентная система АЭРОДИСК vAIR. Программное обеспечение АЭРОДИСК зарегистрировано в Роспатенте, Минпромторге и в реестре отечественного ПО Министерства цифрового развития, связи и массовых коммуникаций Российской Федерации. Мы приглашаем в нашу команду Программиста C/C++. Чем предстоит заниматься: Разработка системного программного обеспечения: гибридная СХД; scale-out СХД c поддержкой серверной виртуализации; система мониторинга; внутренние инструменты разработки; Исследования стороннего ПО; Работа с чужими исходниками на разных языках программирования; Документирование исходного кода, методик и исследований; Сопровождение ПО (разработка патчей, консультирование инженеров). Мы ждем от тебя: Коммерческий опыт работы от 2-х лет; Опыт системного программирования на C, C++, ASM; Уверенное знание двух из перечисленных скриптовых языков (Bash, Python, sh, ksh); Уверенное знание архитектуры ядра Linux/UNIX/BSD; Опыт системного программирования в одном из вариантов Linux/UNIX/BSD. Знание английского языка на уровне чтения и восприятия документации. Что по условиям: Прежде всего хотелось бы отметить, что мы - аккредитованная IT-компания, поэтому нашим IT-сотрудникам мы гарантируем отсрочку от срочной службы в армии; График работы 5/2 с 9:00 до 18:00, возможность гибкого начала\окончания рабочего дня; Просим обратить внимание, что работа предполагает присутствие в офисе.Мы ЗА эффективное очное общение и сплоченность коллектива :) Оформление по ТК РФ; Социальный пакет по принципу выбора льгот: • Расширенный пакет ДМС (стоматология, льготные условия для страхования родственников, консультация ветеринарного врача и страхование для выезжающих заграницу); • Возможность компенсации на выбор: спорт, питание, транспортные расходы, изучение иностранных языков, подарок себе на День Рождения; Оплата мобильной связи сотрудникам; Внешнее обучение за счет компании (участие в конференциях, обучение на курсах повышения квалификации и т.д.); Внутренние тренинги и лекции от экспертов компании; Оплачиваемый внутренний больничный до 10 календарных дней в год; Подарок на День Рождения от компании; Удобное рабочее место с предоставлением новой техники; Понятная и прозрачная система развития для каждого сотрудника; Электронная корпоративная библиотека - ALPINA Digital; Дружелюбная атмосфера внутри компании; Уютный и яркий мерч для каждого сотрудника; Офис в БЦ &quot;Кругозор&quot; - 10 минут от м. Калужская; А еще у нас есть: Корпоративные мероприятия: весенние, спортивные мероприятия летом, согревающие зимние корпоративы; Беговой клуб, волейбол, сквош и тренажеры в офисе для здорового тела и духа; Зона отдыха с аэрохоккеем, настольным футболом и с удобными мягкими диванами и креслами; Витаминные заряды каждый день в виде фруктов; Утренняя бодрость - неограниченное количество кофе и чая :) Будем очень рады видеть в своей команде активного, открытого, честного, ответственного и позитивного будущего коллегу. С нетерпением ждём Ваш отклик, будущий коллега!"
121168236,Крафттех,Backend-разработчик (Python),False,,,От 3 до 6 лет,Полный день,"['Python', 'FastAPI', 'Асинхронное программирование', 'REST', 'WebSocket', 'OCR-модели', 'Работа с видеопотоками', 'Оптимизация кода', 'Linux', 'Git']","Мы — современное предприятие, специализирующееся на разработке и выпуске электронной техники и компонентов. Наша продукция включает: печатные платы, электронные модули, промышленную электронику и т.д.. В настоящее время мы расширяем команду инженеров-разработчиков и программистов и приглашаем Backend-разработчик (Python) Чем предстоит заниматься: Разработка и поддержка серверной части системы (обработка видеопотока); Построение REST API и WebSocket потоков для веб-интерфейса; Выбор, обучение и сравнение OCR-моделей, интеграция лучшего решения; Оптимизация производительности сервера и OCR-модуля; Поддержка контейнерной инфраструктуры, участие в CI/CD Наши ожидания от кандидата: Опыт коммерческой разработки на Python от 2 лет; Уверенное владение FastAPI и/или aiohttp, знание асинхронного программирования; Понимание клиент-серверной архитектуры: REST, WebSocket, работа с очередями (Redis, Kafka); Умение проектировать API; Опыт работы с OCR-инструментами: Tesseract, EasyOCR, PaddleOCR и др.; Умение обучать или дообучать OCR-модели, собирать и размечать датасеты; Знание библиотек: PyTorch / TensorFlow / OpenCV / geopy / httpx / pydantic; Опыт работы с видеопотоками (RTSP, кадрирование, FFmpeg или GStreamer); Понимание устройства GPU-инференса, работы с CUDA; Навыки оптимизации кода и инференса под реальное время; Умение работать с Docker, Git, CI/CD; Опыт логирования, отладки, мониторинга Условия работы: Конкурентная ЗП (утверждается по результатам собеседования с успешным кандидатом); Бесплатные обеды для сотрудников Офис в центре Москвы (недалеко от м. Менделеевская); Высокая степень самостоятельности и отсутствие бюрократии; Технически продвинутое руководство"
120722250,Новые Телеком Решения (НТР),Backend-разработчик (Python),False,,,От 3 до 6 лет,Полный день,"['Python', 'SQL', 'PostgreSQL', 'MongoDB', 'Go', 'RabbitMQ', 'REST']","Новые Телеком Решения - это разработчик ПО и производитель телекоммуникационного оборудования для операторов связи. В Направление по разработке Платформ мониторинга и управления требуется Backend-разработчик (Python). Мы работаем над несколькими проектами, ключевой из них – это разработка приложения OSS (Operation Support System) – ПО на базе мульти-сервисной архитектуры, которое позволяет Телеком Операторам решать весь комплекс задач по управлению сетями мобильной связи. У нас понятный roadmap и большие планы на будущее. Основные задачи: Разработка микросервисной архитектуры Backend приложения. Реализация бизнес-логики с использованием различных фреймворков и библиотек. Разработка собственных модулей, в том числе с использованием OОП и алгоритмических подходов. Разработка баз данных: реляционных и NoSQL. Реализация интерфейсов для взаимодействия с Frontend. Анализ, тестирование и документирование кода. Взаимодействие с фронт-энд разработчиками, бизнес аналитиками и тестировщиками. Ожидания от кандидата: Высшее техническое образование; От 3-х лет в качестве Python-разработчика; Наличие опыта разработки на Go будет плюсом; Опыт использования ORM SQLAlchemy, работы с БД Postgres, ClickHouse; Опыт асинхронной и многопоточной разработки, использования Asyncio, Celery и др. Опыт работы с очередями RabbitMQ; Опыт разработки с использованием gRPC, REST, WebSockets и др. Опыт разработки с использованием фреймворков Django и др. Опыт работы с командной строкой Linux , Docker, CI/CD инструментами (Bitbucket, Bamboo); Опыт работы с использованием Agile подхода, использования Jira, Confluence; Опыт работы в команде. Мы предлагаем: Развитие: неограниченный профессиональный рост, команда экспертов, внутреннее и внешнее обучение; Надежность: официальное оформление по ТК РФ в аккредитованной ИТ компании, достойный уровень заработной платы, социальные гарантии; Забота: ДМС, оплата 10 календарных дней нетрудоспособности в году в размере 100% заработка, релокационный бонус; Комфорт: гибкое начало рабочего дня, гибридный график в офисе компании (Москва, Санкт-Петербург). Если тебе не все равно, ради чего ты работаешь и ты готов менять отрасль в лучшую сторону - тебе к нам!"
120721889,Avanpost,Разработчик C#,False,,,От 3 до 6 лет,Удаленная работа,"['.NET Core', 'C#', '.NET Framework', 'EF Core', 'Akka.net', 'web API', 'OData', 'SignaIR', 'Angular', 'ООП', 'Git', 'Python']","Компания Avanpost более 15 лет разрабатывает продукты в области аутентификации и управления доступом пользователей, наши решения работают на стыке сфер информационной безопасности и автоматизации ИТ. Мы расширяемся и приглашаем Разработчика .Net/C# в команду разработки продукта Avanpost IDM. Продукт в настоящий момент является лидером рынка, его используют крупнейшие компании в РФ и СНГ. Основные задачи, которые решает продукт – это автоматизация управления доступом, аудит прав доступа и реализация процессов, направленных на поддержание минимально достаточных полномочий. Мы дадим тебе свободу в решении задач, ты сможешь принимать разумные риски и реализовывать свой потенциал в одной из самых быстрорастущих отраслей рынка информационной безопасности при поддержке команды единомышленников и экспертов рынка.Мы аккредитованная ИТ компания. Технологический стек продукта IDM: .Net 8 EF Core Akka.net Web API OData SignalR Angular 15 Ваши основные задачи: Разработка бэкенда для нового функционала и выполнения нефункциональных требований; Рефакторинг и работа с техническим долгом; Участие в разработке архитектуры и технических решений. Наши ожидания: Уверенные знания C# и платформы .NET; Понимание концепций ООП, знание основных паттернов проектирования; ‎Понимание принципов работы реляционных СУБД, опыт работы с использованием EF (code first); Технический английский, чтение документации; Опыт работы с Git. Будет плюсом: Знание Python; Опыт работы с системами распределенных вычислений. Что предлагаем МЫ? Работу в высокотехнологичном сегменте в команде профессионалов и единомышленников. Конкурентный оклад + квартальный и годовой бонусы; Гибкий подход к удаленке. Удобно работать из дома — работай. Соскучился по коллегам — мы рады видеть тебя в нашем современном офисе (≈7 мин. от ст. м. Алексеевская); Вознаграждения за рекомендации и для тех, кто любит писать посты на специализированных ресурсах; Забота о здоровье - ДМС (после ИС); Work-life balance. Свободная атмосфера - никакой лишней бюрократии, насыщенная корпоративная жизнь: выездные мероприятия, совместные обсуждения планов – каждый сотрудник может и будет услышан, ведь МЫ – одна команда!"
120967405,Leads,Backend Python разработчик (Middle+/Senior),True,200000.0,,От 3 до 6 лет,Удаленная работа,[],"Проект: HR Family — автоматизация подбора кандидатов О проекте Мы разрабатываем высоконагруженную HR-платформу, которая автоматизирует процесс подбора персонала, используя анализ резюме, умный матчинг кандидатов и управление наймом. Наш сервис помогает компаниям находить и отбирать подходящих специалистов быстрее и точнее. Технический стек: Backend: Python 3.12, Flask, SQLAlchemy, Temporal БД: PostgreSQL (OLTP), ClickHouse/StarRocks (аналитика), Redis (кеш) Архитектура: Event-Driven (Kafka), DDD, TDD API: REST, GraphQL Инфраструктура: Docker, GitLab CI/CD, ELK, Sentry, SonarQube Вспомогательные инструменты: Directus (CMS для HR-данных) Что предстоит делать Проектировать архитектуру новых модулей (Event-Driven) Разрабатывать и масштабировать сервисы для автоматизированного подбора кандидатов Реализовывать сложные бизнес-процессы с использованием Temporal (оркестрация workflow) Оптимизировать запросы к ClickHouse и PostgreSQL для работы с большими объемами HR-данных Проводить code review, участвовать в принятии технических решений Работать с Kafka для обработки событий (например, уведомления о новых вакансиях) Мы ждём от кандидата Опыт от 3 лет в backend-разработке на Python (Flask/Django/FastAPI) Уверенное владение SQLAlchemy, AsyncIO, PostgreSQL Понимание распределённых систем и Event-Driven архитектуры Опыт работы с Kafka Практика TDD, unit- и интеграционных тестов Желание работать с HR-tech, Data-Driven решениями Опыт работы с Aider, Cursor.ai приветствуется Мы предлагаем Полностью удалённая работа (без офиса) Обучение за счет компании (курсы, конференции) Возможность влиять на архитектуру и технологии Гибкий график (ежедневные Scrum-митинги, ретро 1 раз в 2 недели) Команда и культура Работаем по Agile (Scrum) с акцентом на качество кода и документацию Активно используем CI/CD (GitLab), code review, статический анализ (SonarQube) Поощряем инициативы по оптимизации и внедрению новых технологий В будущем — возможен рост до Tech Lead направления"
